id_alignrec,degree_alignrec,id_anchor,degree_anchor,id_alignrec_anchor,degree_alignrec_anchor
16014,200,4237,200,8810,200
11682,178,1661,200,4658,200
3441,200,3872,200,12128,200
12906,200,1300,200,2092,200
5570,200,4857,200,9509,200
122,200,6142,200,6558,200
1266,200,5002,200,7072,200
6537,200,2092,200,5981,200
16998,200,13044,200,12740,200
7945,200,10080,200,5002,200
11863,200,3886,200,435,200
18601,38,6558,200,10080,200
554,67,17127,200,10937,200
2294,200,1792,200,4237,200
6710,200,13258,200,1211,200
11797,200,4322,200,5095,200
16666,46,9972,200,13359,200
3130,187,2038,200,6042,200
15669,200,11983,200,6999,200
13307,200,874,200,6880,200
1106,200,2060,200,4908,200
10951,200,13359,200,7719,200
6685,200,7719,200,3613,200
4348,200,15046,200,9030,200
13592,200,3441,200,5368,200
1909,200,1266,200,6129,200
3980,200,12200,200,761,200
6190,200,2769,200,6740,200
9776,200,7627,200,9318,200
5343,200,526,200,3532,200
10098,200,219,200,8892,200
17040,200,1983,200,1959,200
16867,133,4624,200,4622,200
2505,84,2413,200,4869,200
16578,197,2682,200,80,200
9787,164,6439,200,5570,200
8112,187,7128,200,7388,200
17045,200,8451,200,1384,200
4421,131,7512,200,2941,200
17374,200,3560,200,3000,200
12257,200,984,200,3441,200
2811,200,413,200,12200,200
16637,200,8892,200,2853,200
272,196,3513,200,1346,200
14394,171,3000,200,52,200
13489,200,5420,200,6963,200
11690,200,12202,200,263,200
13235,200,263,200,4276,200
19201,67,11299,200,2655,200
16538,184,2672,200,2712,200
118,200,2660,200,4091,200
13761,200,12710,200,526,200
18311,200,4276,200,2830,200
10173,124,4494,200,4494,200
1964,136,914,200,2682,200
12888,200,1821,200,1688,200
16239,200,4984,200,4984,200
8316,200,3059,200,1442,200
18336,200,2830,200,1760,200
2207,52,4197,200,6547,200
2670,200,2943,200,1994,200
3509,200,1688,200,1821,200
2669,200,1849,200,2882,200
17785,200,351,200,351,200
17233,200,2655,200,2482,200
6869,88,1994,200,1771,200
5752,200,1345,200,2769,200
296,200,2482,200,525,200
15266,200,9701,200,9701,200
12583,148,3269,200,1983,200
9161,200,2668,200,366,200
16124,52,392,200,360,116
17852,139,369,200,362,200
13912,200,368,200,363,200
3628,200,366,200,364,200
2941,200,375,200,365,200
11574,200,365,200,375,200
1244,200,364,200,378,200
10671,200,363,200,368,200
19030,200,362,200,369,200
17770,200,360,116,374,200
8994,200,358,200,370,200
3286,200,374,200,371,186
11633,200,376,200,372,182
11363,200,393,200,358,200
15416,200,386,124,392,200
5562,200,391,200,376,200
11794,200,439,200,367,72
3390,23,370,200,385,108
5068,200,389,69,391,200
433,78,388,200,390,22
2182,200,387,200,389,69
2780,38,385,108,388,200
17253,52,377,200,387,200
11148,200,384,50,386,124
2172,51,383,138,384,50
17080,83,382,200,377,200
1112,101,381,200,383,138
2587,200,379,200,382,200
11760,97,378,200,381,200
9953,200,437,200,380,124
550,126,438,200,373,200
5495,200,390,22,396,127
1076,93,372,182,513,200
12711,152,371,186,395,117
2859,200,432,200,410,70
559,61,416,200,409,200
17890,200,404,110,408,50
2227,137,403,200,407,200
1217,125,402,200,404,110
9674,200,401,200,414,200
11871,200,399,118,403,200
12396,200,398,112,402,200
10322,200,414,200,401,200
18593,75,417,88,399,118
10355,200,396,127,398,112
15068,22,428,200,397,70
6924,163,436,200,413,200
634,200,435,200,416,200
10260,200,434,200,428,200
4060,200,431,200,393,200
3021,200,373,200,434,200
5450,200,430,200,433,78
15935,178,427,200,432,200
126,75,418,200,431,200
12979,200,494,200,430,200
17941,200,425,200,429,200
18227,115,424,200,427,200
1357,174,423,98,417,88
15970,200,421,200,425,200
13364,128,420,35,424,200
17425,29,419,200,423,98
5355,200,397,70,421,200
12469,200,395,117,419,200
13241,115,513,200,418,200
10774,200,367,72,379,200
9855,200,488,200,476,200
17212,95,450,194,436,200
1601,200,493,165,453,200
10378,200,477,38,446,83
7634,200,441,200,475,200
2653,200,442,29,447,200
17665,200,443,87,450,194
7072,200,444,103,451,200
8552,200,445,200,452,200
10320,200,446,83,454,200
857,200,447,200,437,200
3720,200,577,200,455,200
13354,200,451,200,448,115
11791,200,452,200,412,22
9917,200,453,200,477,38
13720,200,454,200,478,200
644,200,455,200,497,200
11947,200,456,115,444,103
10302,200,457,200,443,87
8667,200,458,200,442,29
2823,200,459,132,441,200
7461,200,460,200,440,200
1971,200,461,200,456,115
7337,200,463,200,457,200
528,200,464,200,458,200
2847,200,465,200,459,132
1810,200,466,58,460,200
2872,200,467,200,461,200
7534,200,468,200,463,200
6925,200,469,200,464,200
4857,200,471,200,465,200
8480,200,472,54,466,58
1873,200,473,101,467,200
13561,200,474,200,468,200
2030,200,475,200,498,122
3560,200,407,200,499,125
11020,200,478,200,500,198
900,200,479,200,481,200
8983,200,440,200,438,200
8997,200,492,107,486,59
1743,200,491,125,492,107
7837,200,490,159,491,125
7949,200,489,155,490,159
3966,200,487,200,489,155
12111,200,496,23,488,200
8810,200,486,59,487,200
17832,200,485,170,485,170
17869,200,484,200,494,200
2601,200,483,200,567,123
19394,200,482,200,484,200
7036,200,481,200,483,200
7107,200,495,112,482,200
11522,200,497,200,480,200
7811,200,506,200,501,46
19344,200,480,200,479,200
6566,200,512,163,493,165
3073,200,511,87,495,112
6999,200,510,69,439,200
4237,200,509,200,504,143
9972,200,508,200,512,163
3613,200,507,151,511,87
3264,200,505,200,510,69
346,200,498,122,509,200
10110,200,504,143,507,151
10298,200,503,200,506,200
615,200,502,200,503,200
213,200,501,46,496,23
7356,200,500,198,502,200
3872,200,499,125,411,200
2882,200,405,200,652,200
4160,200,610,121,406,200
1275,200,408,50,547,200
16315,200,540,200,522,200
12128,200,517,200,521,200
5763,200,532,33,520,200
13377,200,534,89,519,200
6074,200,550,126,518,200
4689,200,543,57,517,200
2770,200,549,189,534,89
9957,200,548,82,536,200
11809,200,547,200,552,126
5002,200,546,141,545,97
9384,200,545,97,551,118
7719,200,544,47,550,126
15285,200,542,200,549,189
9858,200,535,63,548,82
2206,200,541,105,546,141
7442,200,539,145,523,158
16563,200,519,200,544,47
6053,200,538,50,537,75
2649,200,537,75,543,57
12915,200,536,200,542,200
6681,200,598,200,541,105
1993,200,601,200,540,200
6291,200,357,200,539,145
4668,200,656,200,538,50
9688,200,662,200,605,200
1517,200,661,200,608,200
12710,200,660,200,357,200
1977,200,659,200,662,200
2816,200,658,116,669,200
7220,200,657,95,668,200
9081,200,655,200,535,63
8892,200,518,200,527,47
8564,200,520,200,665,200
16511,200,654,200,594,200
13197,200,586,33,566,200
6016,200,580,50,564,183
10937,200,552,126,563,59
4514,200,591,24,562,123
10752,200,597,38,582,200
5798,200,596,200,585,200
6077,200,595,200,557,200
476,200,594,200,595,200
9962,200,593,200,604,200
6558,200,592,200,602,200
5474,200,590,200,601,200
13415,200,582,200,598,200
10550,200,589,200,597,38
5844,200,588,48,596,200
2458,200,587,135,587,135
413,200,585,200,529,200
16487,200,521,200,593,200
3732,200,583,177,592,200
11869,200,553,149,591,24
18810,200,551,118,590,200
2814,200,600,200,589,200
90,200,524,38,588,48
9187,200,531,200,560,133
11064,200,530,200,553,149
643,200,529,200,606,200
2712,200,528,200,524,38
7484,200,527,47,533,95
11862,200,525,200,532,33
1455,200,523,158,531,200
5804,200,533,95,530,200
11602,200,522,200,666,200
3258,200,664,200,664,200
3497,200,653,52,514,200
2016,200,409,200,649,186
4862,200,635,200,621,200
17008,200,608,200,619,184
2720,200,607,200,629,200
4870,200,606,200,617,200
7953,200,605,200,616,97
7592,200,604,200,614,200
6270,200,621,200,612,200
9030,200,624,200,611,124
2047,200,643,200,610,121
5845,200,634,200,628,200
2040,200,641,200,630,176
2848,200,640,200,650,200
2297,200,639,200,471,200
3059,200,638,200,641,200
6129,200,636,200,648,200
761,200,633,200,623,200
7204,200,622,200,647,200
7481,200,625,200,646,200
5872,200,632,200,645,200
6740,200,631,200,643,200
9897,200,630,176,640,200
11283,200,629,200,631,200
6208,200,628,200,639,200
4622,200,626,200,638,200
7483,200,516,200,636,200
688,200,515,115,635,200
3532,200,514,200,633,200
19240,200,406,200,632,200
5620,200,412,22,516,200
7933,200,411,200,515,115
1300,200,410,70,622,200
12200,200,609,69,624,200
2769,200,1346,200,663,200
1688,200,652,200,685,200
1849,200,666,200,661,200
525,200,650,200,671,200
2413,200,649,186,660,200
12288,200,648,200,659,200
1151,200,663,200,658,116
6131,200,665,200,657,95
5368,200,646,200,656,200
10219,200,675,200,655,200
8972,200,681,106,670,200
4869,200,680,105,672,200
1395,200,679,200,653,52
1384,200,678,200,681,106
1670,200,677,200,687,79
914,200,676,200,686,200
1821,200,674,159,684,113
746,200,673,129,625,200
2655,200,612,200,683,200
4494,200,672,200,682,200
4197,200,671,200,680,105
931,200,670,200,673,129
6547,200,669,200,679,200
1994,200,668,200,678,200
3379,200,647,200,677,200
4984,200,645,200,676,200
338,200,602,200,675,200
351,200,611,124,674,159
2333,200,620,34,654,200
2668,200,619,184,609,69
3269,200,617,200,620,34
526,200,616,97,626,200
453,200,614,200,469,200
446,83,1344,200,2017,148
484,200,2031,200,472,54
493,165,1347,57,2059,27
483,200,2158,200,2000,75
482,200,2012,161,2152,145
481,200,2013,200,2031,200
480,200,2014,168,2033,200
479,200,2015,67,2057,166
478,200,2016,200,2058,200
492,107,2009,55,2060,200
494,200,2040,200,2269,200
438,200,2268,200,2061,200
503,200,2042,163,2062,200
510,69,2065,200,2056,200
509,200,2066,200,2063,200
508,200,2067,200,2065,200
507,151,2068,200,2066,200
506,200,2070,200,2007,178
504,143,2010,57,2006,57
502,200,2008,200,2005,200
495,112,2018,114,2004,71
501,46,2007,178,2003,200
500,198,2006,57,2001,58
499,125,2005,200,1999,200
498,122,2004,71,2009,55
497,200,2001,58,1998,200
496,23,2000,75,1997,200
477,38,2017,148,1996,200
475,200,2019,200,1995,115
474,200,2039,200,1993,200
486,59,2029,105,1992,124
383,138,2037,54,2008,200
487,200,2035,200,2010,57
381,200,2034,200,2029,105
364,200,2033,200,2067,200
362,200,2071,200,2068,200
361,200,2064,200,2070,200
360,116,2072,200,2049,200
358,200,2062,200,2266,200
357,200,2266,200,2257,200
373,200,2265,200,2265,200
374,200,2264,200,2263,200
375,200,2161,200,2262,200
376,200,2160,200,2261,200
377,200,2159,200,2259,100
378,200,2052,200,2258,200
379,200,2059,27,2155,143
380,124,2058,200,2154,129
382,200,2057,166,2153,96
488,200,2056,200,2043,200
451,200,2055,200,2051,200
384,50,2054,200,2050,121
385,108,2051,200,2048,200
386,124,2050,121,2071,200
388,200,2074,200,2046,200
389,69,2049,200,2044,200
390,22,2048,200,2042,163
435,200,2046,200,2054,200
437,200,2044,200,2041,200
511,87,2043,200,2039,200
485,170,2061,200,2038,200
491,125,2063,200,2037,54
490,159,2041,200,2035,200
489,155,2073,200,2034,200
452,200,2080,200,2052,200
459,132,2079,200,2055,200
450,194,2078,189,2032,200
2231,78,2076,200,2064,200
2215,200,2075,200,2021,151
2214,200,2032,200,2028,200
2213,107,559,61,2027,200
2211,200,2028,200,2113,155
2220,200,2098,200,2150,200
2210,178,2150,200,2148,200
2209,200,2142,200,2147,200
2208,200,2149,159,2146,200
2205,185,2148,200,2143,200
2204,200,2147,200,2141,200
2203,200,2146,200,2133,200
2219,200,2144,200,2139,200
2221,110,2143,200,2138,188
2201,200,2123,166,2137,200
2238,136,2122,200,2136,200
448,115,2121,64,2135,141
2237,200,2093,200,2134,170
2236,200,2100,200,2114,200
2235,200,2099,200,2112,200
2234,200,2096,200,2142,200
2233,70,2153,96,2085,200
2230,187,2095,200,2091,200
2222,168,2094,200,2090,200
2229,200,2091,200,2089,200
2228,200,2118,200,2088,155
2226,200,2090,200,2087,200
2225,200,2089,200,2086,200
2224,200,2088,155,2084,200
2223,200,2087,200,2111,193
2202,200,2086,200,2083,82
2216,200,2085,200,2082,200
2217,200,2101,200,2081,200
2218,83,2102,200,2080,200
2212,200,2103,187,2079,200
447,200,2104,120,2151,118
445,200,2152,145,2076,200
473,101,2154,129,2026,176
444,103,2020,200,2123,166
443,87,2133,200,2024,200
442,29,2027,200,2023,200
441,200,2026,176,2022,200
440,200,2024,200,2020,200
439,200,2023,200,2012,161
454,200,2022,200,2019,200
455,200,2021,151,2018,114
456,115,2081,200,583,177
457,200,2082,200,2015,67
458,200,2083,82,2014,168
365,200,2131,200,2013,200
460,200,2137,200,2072,200
461,200,2136,200,2073,200
463,200,2135,141,2074,200
464,200,2134,170,2129,200
465,200,2132,200,2132,200
466,58,2155,143,2128,138
467,200,2130,200,2127,123
468,200,2139,200,2126,200
469,200,2129,200,2125,65
471,200,2128,138,2124,200
472,54,2127,123,2122,200
1342,106,2126,200,2131,200
1345,200,2125,65,2121,64
2634,168,2124,200,2120,200
391,200,2138,188,2118,200
414,200,2141,200,2117,200
367,72,2084,200,2116,104
670,200,2151,118,2115,156
662,200,2157,68,2130,200
664,200,2156,200,2268,200
601,200,2267,200,2270,200
674,159,2269,200,473,101
680,105,2213,107,2171,200
679,200,2173,44,2163,142
678,200,2165,200,2165,200
677,200,2167,163,2167,163
676,200,2168,74,2168,74
675,200,2169,200,2169,200
673,129,2182,200,2170,200
665,200,2170,200,2164,165
672,200,2174,26,2271,82
671,200,2262,200,2236,200
669,200,2175,79,2195,88
607,200,2177,81,2197,200
668,200,2178,200,2219,200
666,200,2179,200,2220,200
646,200,2171,200,2221,110
645,200,2241,88,2173,44
641,200,2164,165,2161,200
610,121,2163,142,2160,200
619,184,2181,80,2159,200
617,200,2183,200,2158,200
616,97,2200,200,2157,68
614,200,2193,200,2156,200
612,200,2199,80,2172,51
611,124,2198,116,2174,26
609,69,2197,200,2194,200
640,200,2196,200,2186,200
647,200,2195,88,2193,200
648,200,2194,200,2192,200
649,186,2192,200,2191,200
650,200,2184,200,2190,53
536,200,2191,200,2189,200
537,75,2190,53,2187,200
538,50,2189,200,2222,168
539,145,2201,200,2223,200
540,200,2203,200,2224,200
541,105,2224,200,2202,200
542,200,2220,200,474,200
543,57,2219,200,1334,200
544,47,2218,83,1336,200
545,97,2217,200,1337,163
546,141,2216,200,2205,185
547,200,2215,200,2213,107
548,82,2214,200,2212,200
549,189,2212,200,2211,200
551,118,2221,110,2210,178
597,38,2211,200,2208,200
600,200,2210,178,2207,52
514,200,2208,200,2204,200
655,200,2207,52,2215,200
661,200,2205,185,2203,200
660,200,2204,200,2201,200
659,200,2222,168,2217,200
658,116,2225,200,2200,200
657,95,2202,200,2199,80
656,200,2231,78,2198,116
654,200,2238,136,2214,200
663,200,2237,200,2216,200
653,52,2236,200,2196,200
652,200,2235,200,2226,200
608,200,2234,200,2234,200
606,200,2233,70,2233,70
368,200,2230,187,2231,78
424,200,2223,200,2230,187
398,112,2229,200,2229,200
397,70,2228,200,2228,200
396,127,2227,137,2225,200
395,117,2226,200,2185,115
410,70,2187,200,2175,79
412,22,2186,200,2184,200
436,200,2185,115,2249,200
425,200,2248,200,2306,87
434,200,2306,87,2305,200
432,200,2281,177,2303,200
430,200,2279,200,2302,200
429,200,2243,138,2301,200
428,200,2251,200,2299,200
427,200,2258,200,2277,200
1995,115,2257,200,2275,200
605,200,2256,200,2238,136
423,98,2255,200,2247,42
421,200,2254,200,2253,200
419,200,2253,200,2252,200
418,200,2250,200,2251,200
417,88,2260,105,2250,200
416,200,2249,200,2248,200
394,97,2247,42,2307,200
393,200,2308,200,2246,69
392,200,2246,69,2255,200
366,200,2245,200,2245,200
372,182,2244,131,2244,131
371,186,2259,100,2243,138
370,200,2261,200,2242,108
369,200,2278,200,2241,88
399,118,2271,82,2239,200
401,200,2277,200,2254,200
411,200,2276,200,2256,200
402,200,2275,200,2274,71
604,200,2274,71,2267,200
602,200,2273,200,2273,200
620,34,2272,137,2272,137
621,200,2270,200,2298,200
622,200,2307,200,2309,171
623,200,2309,171,2183,200
624,200,2239,200,2285,200
625,200,2285,200,2182,200
626,200,2242,108,2179,200
628,200,2322,154,2178,200
629,200,2290,200,2177,81
630,176,2299,200,2235,200
631,200,2298,200,2237,200
632,200,2296,200,2317,121
633,200,2293,130,2286,200
635,200,2292,200,2292,200
636,200,2291,200,2291,200
638,200,2289,200,2290,200
639,200,2302,200,2289,200
515,115,2288,200,2288,200
512,163,2287,15,2287,15
356,200,2286,200,2294,200
403,200,2284,107,2310,200
409,200,2310,200,2284,107
408,50,2283,200,2282,200
407,200,2301,200,2281,177
406,200,2303,200,2280,64
405,200,2280,64,2279,200
404,110,2314,200,2278,200
2200,200,2320,200,2293,130
2179,200,2319,200,2296,200
2167,163,2318,200,2276,200
2126,200,2317,121,2308,200
2028,200,2316,75,2315,200
2029,105,2315,200,2314,200
2031,200,2313,200,2313,200
2032,200,2305,200,2312,200
2033,200,2311,200,569,200
2075,200,557,200,328,200
2078,189,349,140,570,123
2153,96,560,133,1098,200
2125,65,1160,200,1152,200
2131,200,1153,200,1153,200
2130,200,1164,200,1154,107
2129,200,1154,107,1155,200
2128,138,1157,160,1149,112
2127,123,1158,200,1101,200
2124,200,1159,200,1097,154
2026,176,1161,200,1085,200
2133,200,1082,200,1033,200
2123,166,1162,200,1035,200
2122,200,1155,200,1036,200
2121,64,1105,200,1037,112
2120,200,1103,136,1038,200
2118,200,1102,127,1039,162
2117,200,1038,200,1151,200
2132,200,1152,200,1150,200
2134,170,1150,200,1148,200
2079,200,1149,112,1158,200
2144,200,1148,200,1147,200
2152,145,1147,200,1146,89
2151,118,1163,200,1145,200
2150,200,1165,200,1144,200
2027,200,1106,200,1143,114
2024,200,1174,200,1142,200
2174,26,1180,82,1157,160
2005,200,1179,144,1159,200
2063,200,1178,200,1102,127
2062,200,1177,141,1168,200
2061,200,1176,200,1174,200
2060,200,1175,145,1173,155
2037,54,1173,155,1172,200
2036,200,1166,117,1032,45
2035,200,1039,162,1040,134
2006,57,1040,134,1042,200
2013,200,1041,37,1021,200
2012,161,1020,166,1082,200
2010,57,1056,200,1081,200
2009,55,1181,200,1080,200
2008,200,1025,29,1079,108
2007,178,1031,140,1055,200
2034,200,1030,200,1053,200
2023,200,1029,200,1175,145
2004,71,1028,200,1022,200
2003,200,1027,118,1028,200
2001,58,1026,56,1027,118
2000,75,1024,200,1026,56
1999,200,1035,200,1025,29
1997,200,1023,39,1024,200
2014,168,1022,200,1023,39
2015,67,1021,200,1030,200
2017,148,1018,200,1043,200
2018,114,1042,200,1020,166
2019,200,1017,171,1018,200
2020,200,1032,45,1017,171
2021,151,1036,200,1016,200
2022,200,1055,200,1015,200
2148,200,1047,200,1014,92
2147,200,1054,200,1029,200
2146,200,1053,200,1031,140
2534,91,1052,200,1050,200
2103,187,1050,200,1041,37
2104,120,1049,200,1049,200
2105,200,1048,200,1048,200
2106,200,1044,175,1047,200
2107,200,1037,112,1044,175
2108,200,1043,200,1171,200
2109,158,1172,200,1170,200
2110,195,1171,200,1169,200
2112,200,1170,200,234,200
2319,200,237,200,1130,200
2320,200,1140,200,1131,200
2321,200,1141,200,1132,155
2528,200,1142,200,1133,200
2535,200,685,200,1134,200
2532,181,684,113,1135,200
2143,200,683,200,1136,200
2531,200,226,200,1137,200
2530,200,234,200,691,200
2529,200,233,200,689,200
2527,123,232,200,2636,97
2537,171,231,200,229,200
2526,200,230,200,237,200
2525,97,229,200,236,200
2524,200,225,200,232,200
2522,200,223,200,1127,200
2521,104,1138,150,231,200
2520,200,221,150,230,200
2536,89,220,200,227,177
2538,200,218,170,240,147
2555,200,216,200,226,200
2102,200,215,53,225,200
2101,200,236,200,223,200
2100,200,239,200,221,150
2099,200,210,200,220,200
2135,141,249,200,217,200
2142,200,260,200,239,200
2141,200,258,200,241,180
2139,200,257,147,215,53
2138,188,256,200,255,200
2137,200,255,200,1129,164
2136,200,1139,200,1126,25
2116,104,1137,200,1167,107
2115,156,1169,200,1113,200
2114,200,1112,101,1160,200
2087,200,1168,200,1166,117
2093,200,1167,107,1165,200
2092,200,1146,89,1164,200
2091,200,1145,200,1163,200
2090,200,1144,200,1162,200
2089,200,1114,200,1161,200
2088,155,1123,200,1141,200
2086,200,1122,200,1140,200
2113,155,1121,197,1139,200
2085,200,1119,144,1110,190
2084,200,1117,200,1117,200
2083,82,1116,92,1116,92
2082,200,1113,200,1114,200
2081,200,1143,114,1112,101
2080,200,1111,80,1125,200
2094,200,1135,200,1111,80
2095,200,1110,190,1109,97
2096,200,1109,97,1138,150
2098,200,1108,189,1108,189
2064,200,1107,200,1107,200
2065,200,1124,200,1106,200
2059,27,1125,200,1105,200
2281,177,1126,25,1104,83
2242,108,1127,200,1103,136
2288,200,1129,164,1119,144
2296,200,1130,200,1121,197
2293,130,1131,200,1122,200
2292,200,1132,155,1123,200
2291,200,1133,200,1124,200
2290,200,1134,200,1084,188
2289,200,1058,200,1078,200
2287,15,1084,188,574,148
2299,200,562,123,1311,128
2286,200,1313,200,1305,200
2285,200,1326,200,1306,200
2284,107,1323,200,1307,200
2283,200,1309,150,1317,107
2280,64,1310,200,1308,109
2306,87,1311,128,1310,200
2298,200,1312,200,1312,200
2300,64,1314,200,1086,86
2243,138,1085,200,1313,200
2311,200,1325,200,1314,200
2318,200,1315,157,1315,157
2317,121,1317,107,1309,150
2316,75,1318,200,1013,126
2315,200,1319,200,1257,200
2314,200,1320,131,1304,200
2313,200,1307,200,1303,168
2310,200,1336,200,1302,176
2301,200,1342,106,1316,200
2309,171,1341,200,1318,200
2308,200,1340,111,1300,200
2241,88,1339,97,1327,200
2239,200,1338,200,1333,200
2184,200,1337,163,1332,157
2185,115,1334,200,1331,200
2173,44,1327,200,1330,200
2171,200,1333,200,1329,200
2170,200,1332,157,1328,131
2169,200,1331,200,1326,200
2168,74,1330,200,1319,200
2165,200,1329,200,1325,200
2178,200,1328,131,1324,200
2163,142,1308,109,1254,200
2161,200,1321,200,1200,200
2160,200,1322,200,1201,200
2159,200,1316,200,1179,144
2158,200,1218,200,2093,200
2157,68,2106,200,1192,200
2177,81,1194,165,1191,200
534,89,1191,200,1190,200
2199,80,1201,200,1189,200
2192,200,1190,200,1188,200
2198,116,1189,200,1187,200
2197,200,1188,200,1185,200
2196,200,1187,200,1195,122
2195,88,1186,200,1184,183
2194,200,1185,200,1183,200
2193,200,1200,200,1182,200
2191,200,1202,200,1181,200
2183,200,1219,200,1180,82
2190,53,1212,114,1194,165
2189,200,1217,125,1202,200
2187,200,1016,200,1196,200
2186,200,1216,200,1215,200
2307,200,1215,200,1207,60
2303,200,1214,200,1214,200
2066,200,1213,200,1213,200
2045,200,1211,200,1212,114
2274,71,1203,200,1210,200
2275,200,1210,200,1209,200
2156,200,1208,200,1208,200
2155,143,1207,60,1206,200
2154,129,1206,200,1199,184
2048,200,1205,200,1205,200
2055,200,1204,133,1204,133
2054,200,1258,200,1203,200
2052,200,1260,200,1323,200
2051,200,1306,200,1322,200
2050,121,1261,200,1321,200
2049,200,1271,179,1062,200
2046,200,1060,200,1281,168
2057,166,1069,200,1280,200
2044,200,1076,93,1178,200
2302,200,1074,176,1177,141
2042,163,1073,200,1176,200
2041,200,1072,200,1064,200
2039,200,1071,135,1072,200
2038,200,1070,185,1071,135
2056,200,1068,200,1070,185
2058,200,1079,108,1069,200
2076,200,1067,190,1068,200
2067,200,1064,200,1067,190
2074,200,1063,128,1063,128
2073,200,1062,200,1074,176
2072,200,1061,200,1061,200
2071,200,1078,200,1283,200
2070,200,1183,200,1059,200
2068,200,1080,200,1058,200
2273,200,1057,140,1057,140
2272,137,1091,200,1056,200
2271,82,1101,200,1073,200
2270,200,1098,200,1076,93
2279,200,1097,154,1054,200
2278,200,1096,114,1087,200
2277,200,1095,143,1096,114
2251,200,1093,181,1095,143
2257,200,1090,200,1093,181
2256,200,1081,200,1091,200
2255,200,1088,200,1090,200
2254,200,1087,200,1088,200
2253,200,1086,86,1282,200
2252,200,1182,200,1284,200
2250,200,1184,183,1320,131
2276,200,1279,163,1262,188
2249,200,1283,200,1301,200
2248,200,1278,200,1298,174
2247,42,1276,200,1258,200
2246,69,1274,200,1267,200
2245,200,1273,200,1273,200
2244,131,1272,200,1272,200
2258,200,1269,200,1271,179
2259,100,1281,168,1270,180
2261,200,1268,180,1269,200
2262,200,1267,200,1268,180
2263,200,1265,200,1265,200
2264,200,1264,200,1276,200
2265,200,1263,200,1264,200
2266,200,1262,188,1263,200
2267,200,1280,200,1261,200
2268,200,1305,200,1285,200
2269,200,1285,200,1260,200
535,63,1293,200,1259,108
553,149,1304,200,1274,200
516,200,1303,168,1278,200
1129,164,1302,176,1297,200
1123,200,1301,200,1287,200
1122,200,1298,174,1295,200
1121,197,1295,200,1293,200
1119,144,1292,200,1292,200
1116,92,1284,200,1291,200
1144,200,1291,200,1290,200
1114,200,1290,200,1288,200
1113,200,1288,200,1286,200
1111,80,1287,200,1279,163
1110,190,1286,200,262,200
1109,97,254,100,261,200
1108,189,248,200,260,200
1126,25,240,147,31,200
1127,200,19,200,25,200
1130,200,20,200,19,200
1125,200,21,200,26,200
1131,200,22,40,28,200
1132,155,23,200,29,200
1133,200,24,200,30,200
1134,200,25,200,32,120
1135,200,26,200,258,200
1136,200,247,200,33,200
1137,200,28,200,27,200
1138,150,29,200,34,200
1139,200,30,200,18,200
1140,200,31,200,16,200
1141,200,32,120,2,172
1142,200,33,200,24,200
1143,114,72,200,23,200
685,200,73,200,22,40
1124,200,74,200,21,200
1117,200,124,200,20,200
190,200,131,142,73,200
1182,200,130,200,74,200
1160,200,129,200,76,200
1159,200,128,200,128,200
1155,200,127,200,134,72
1166,117,125,200,133,200
1154,107,123,103,132,200
1153,200,133,200,131,142
1152,200,122,200,130,200
1150,200,121,200,129,200
1149,112,120,200,127,200
1148,200,119,200,136,195
1165,200,118,200,3,200
1167,107,27,200,4,164
1107,200,34,200,5,134
1176,200,18,200,61,200
1181,200,154,200,56,200
1145,200,69,200,36,163
1180,82,68,200,66,48
1179,144,67,200,72,200
1178,200,66,48,71,200
1177,141,64,20,70,49
1175,145,56,200,69,200
1168,200,63,129,68,200
1174,200,62,200,67,200
1173,155,61,200,65,200
1172,200,60,71,57,200
1171,200,58,186,64,20
1170,200,57,200,63,129
1169,200,37,200,62,200
1147,200,35,200,60,71
1146,89,9,200,6,200
683,200,16,200,58,186
1344,200,15,200,37,200
229,200,14,200,35,200
159,143,13,67,158,200
682,200,12,200,9,200
169,200,11,54,15,200
176,200,10,200,14,200
174,200,8,200,13,67
173,200,17,200,12,200
172,200,7,163,11,54
171,200,6,200,10,200
170,200,5,134,8,200
167,200,4,164,17,200
180,44,3,200,7,163
166,200,2,172,125,200
164,113,117,144,124,200
163,172,132,200,123,103
160,166,134,72,109,200
158,200,111,54,83,136
236,200,93,200,81,200
178,174,94,200,79,200
181,200,95,200,78,67
209,147,96,200,95,200
196,176,97,200,97,200
208,200,98,200,98,200
206,200,99,127,99,127
204,200,101,200,101,200
202,200,102,200,102,200
199,170,103,200,103,200
198,200,105,200,105,200
195,140,106,196,106,196
183,200,108,200,108,200
194,200,110,50,110,50
193,200,112,200,85,149
210,200,77,200,111,54
216,200,354,200,112,200
242,200,356,200,113,200
243,200,682,200,114,200
235,175,567,123,115,200
234,200,576,75,354,200
232,200,575,200,356,200
231,200,574,148,688,200
230,200,573,122,573,122
227,177,570,123,581,200
239,200,569,200,580,50
226,200,566,200,579,200
225,200,579,200,577,200
223,200,564,183,576,75
221,150,563,59,84,200
220,200,92,200,116,112
218,170,78,67,122,200
237,200,76,200,146,200
240,147,136,195,121,200
211,200,145,134,120,200
254,100,153,200,135,93
261,200,151,200,137,200
260,200,150,200,77,200
258,200,149,160,149,160
257,147,148,200,156,167
256,200,146,200,155,200
255,200,144,44,154,200
249,200,135,93,153,200
241,180,143,200,151,200
248,200,142,200,150,200
247,200,141,200,148,200
246,155,139,200,139,200
