itemID | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
2933 | 0.328605 | 0.933189 | 0.370017 | 0.849007 | 0.749887 | 0.758991
2934 | 0.142213 | 0.292410 | 0.262733 | 0.314138 | 0.462248 | 0.585445
2935 | 0.389943 | 0.469545 | 0.354718 | 0.741481 | 0.746708 | 0.717687
2936 | 0.195370 | 0.209995 | 0.262829 | 0.544253 | 0.444424 | 0.507922
2937 | 0.196360 | 0.265705 | 0.391223 | 0.405378 | 0.588354 | 0.521045
2938 | 0.421677 | 0.289278 | 0.238207 | 0.753766 | 0.686165 | 0.732223
2939 | 0.482977 | 0.484633 | 0.327359 | 0.782570 | 0.625806 | 0.725708
2940 | 0.595638 | 0.694911 | 0.684877 | 0.854340 | 0.742901 | 0.804932
2941 | 0.652108 | 0.787299 | 0.750268 | 0.823052 | 0.838324 | 0.761959
2942 | 0.476676 | 0.290063 | 0.252132 | 0.777429 | 0.658252 | 0.566818
2943 | 0.183243 | 0.205514 | 0.367430 | 0.769548 | 0.610044 | 0.646559
2944 | 0.557010 | 0.463573 | 0.182314 | 0.678451 | 0.616846 | 0.659611
2945 | 0.268314 | 0.304397 | 0.503488 | 0.702635 | 0.657595 | 0.657785
2946 | 0.235381 | 0.271518 | 0.162091 | 0.528644 | 0.541969 | 0.636816
2947 | 0.623104 | 0.679708 | 0.264701 | 0.952554 | 0.887171 | 0.874841
2948 | 0.679708 | 0.268354 | 0.316124 | 0.887171 | 0.805064 | 0.810159
2949 | 0.623104 | 0.554182 | 0.233857 | 0.952554 | 0.838379 | 0.897331
2950 | 0.660932 | 0.262743 | 0.257457 | 0.799796 | 0.826996 | 0.474568
2951 | 0.660932 | 0.357317 | 0.347283 | 0.799796 | 0.817668 | 0.922906
2952 | 0.316086 | 0.323398 | 0.214825 | 0.799001 | 0.672776 | 0.767947
2953 | 0.269907 | 0.455374 | 0.336184 | 0.754649 | 0.677052 | 0.639194
2954 | 0.899615 | 0.249688 | 0.213560 | 0.900419 | 0.534700 | 0.455008
2955 | 0.899615 | 0.241036 | 0.436659 | 0.900419 | 0.532774 | 0.368416
2956 | 0.339595 | 0.189125 | 0.220357 | 0.778787 | 0.462286 | 0.649522
2957 | 0.232260 | 0.380548 | 0.271732 | 0.663478 | 0.642556 | 0.654748
2958 | 0.265626 | 0.256582 | 0.263219 | 0.637493 | 0.690359 | 0.640927
2959 | 0.263219 | 0.380548 | 0.361506 | 0.640927 | 0.642556 | 0.525812
2960 | 0.380548 | 1.000000 | 0.263219 | 0.643032 | 0.950844 | 0.655950
2961 | 0.628989 | 0.338507 | 0.758874 | 0.895835 | 0.620764 | 0.858859
2962 | 0.164627 | 0.205780 | 0.261146 | 0.709547 | 0.601512 | 0.630387
2963 | 0.648914 | 0.128390 | 0.522227 | 0.824533 | 0.337672 | 0.429492
2964 | 0.542838 | 0.502909 | 0.637553 | 0.461163 | 0.507658 | 0.420802
2965 | 0.321064 | 0.273170 | 0.376935 | 0.362072 | 0.372711 | 0.608311
2966 | 0.261684 | 0.326543 | 0.118522 | 0.527183 | 0.374506 | 0.541932
2967 | 0.188769 | 0.918668 | 0.339624 | 0.766870 | 0.986916 | 0.644114
2968 | 0.193322 | 0.188769 | 0.174158 | 0.529472 | 0.766870 | 0.768852
2969 | 0.620338 | 0.736706 | 0.579611 | 0.821418 | 0.832547 | 0.946879
2970 | 0.143568 | 0.303320 | 0.158416 | 0.804997 | 0.544706 | 0.431144
2971 | 0.455484 | 0.633885 | 0.616678 | 0.662038 | 0.658314 | 0.721431
2972 | 0.350689 | 0.302231 | 0.450120 | 0.474492 | 0.608147 | 0.575276
2973 | 0.548284 | 0.588370 | 0.558311 | 0.696681 | 0.767901 | 0.877901
2974 | 0.386195 | 0.380137 | 0.258175 | 0.641765 | 0.630412 | 0.657387
2975 | 0.154523 | 0.161149 | 0.199909 | 0.916031 | 0.250124 | 0.579738
2976 | 0.433883 | 0.399236 | 0.419646 | 0.920553 | 0.789056 | 0.811472
2977 | 0.397380 | 0.789923 | 0.135915 | 0.850515 | 0.760254 | 0.612719
2978 | 0.378991 | 0.316009 | 0.502744 | 0.804533 | 0.802329 | 0.767581
2979 | 0.609930 | 0.573829 | 0.663756 | 0.942140 | 0.941490 | 0.964465
2980 | 0.299730 | 0.758056 | 0.763445 | 0.806332 | 0.961000 | 0.966905
2981 | 0.898655 | 0.671565 | 0.573829 | 0.997771 | 0.969340 | 0.941490
2982 | 0.759966 | 0.569151 | 0.609777 | 0.762486 | 0.626338 | 0.628226
2983 | 0.759966 | 0.529733 | 0.203641 | 0.762486 | 0.624684 | 0.364237
2984 | 0.183243 | 0.514203 | 0.309530 | 0.769548 | 0.927872 | 0.809771
2985 | 0.514203 | 0.542918 | 0.257936 | 0.927872 | 0.801162 | 0.786473
2986 | 0.749747 | 0.621613 | 0.703775 | 0.859413 | 0.774646 | 0.702805
2987 | 0.263394 | 0.424309 | 0.386018 | 0.226806 | 0.604686 | 0.333348
2988 | 0.711160 | 0.218530 | 0.361659 | 0.696436 | 0.643038 | 0.618299
2989 | 0.182312 | 0.317033 | 0.432061 | 0.470673 | 0.410158 | 0.558509
2990 | 0.347322 | 0.335722 | 0.410122 | 0.788277 | 0.926419 | 0.901456
2991 | 0.301245 | 0.305689 | 0.283683 | 0.751179 | 0.739742 | 0.748001
2992 | 0.409748 | 0.347910 | 0.384127 | 0.785799 | 0.770928 | 0.860236
2993 | 0.466390 | 0.306075 | 0.343592 | 0.721673 | 0.836145 | 0.834771
2994 | 0.318935 | 0.347322 | 0.347910 | 0.804058 | 0.788277 | 0.770928
2995 | 0.554155 | 0.500242 | 0.350720 | 0.764618 | 0.672077 | 0.739623
2996 | 0.561403 | 0.290299 | 0.175784 | 0.601650 | 0.602754 | 0.547501
2997 | 0.192474 | 0.189416 | 0.429225 | 0.222688 | 0.172665 | 0.348903
2998 | 0.523612 | 0.609546 | 0.375709 | 0.752540 | 0.794440 | 0.714445
2999 | 0.200684 | 0.189254 | 0.180776 | 0.766757 | 0.766969 | 0.684079
3000 | 0.591336 | 0.424760 | 0.510544 | 0.893803 | 0.799774 | 0.781970
3001 | 0.189254 | 0.264884 | 0.299594 | 0.766969 | 0.764079 | 0.736914
3002 | 0.441919 | 0.541716 | 0.354590 | 0.857523 | 0.981084 | 0.865974
3003 | 0.391312 | 0.422666 | 0.413399 | 0.915056 | 0.999642 | 0.899588
3004 | 0.404785 | 0.290794 | 0.204566 | 0.714593 | 0.738628 | 0.771289
3005 | 0.375698 | 0.319445 | 0.288824 | 0.926268 | 0.898005 | 0.820184
3006 | 0.375698 | 0.352041 | 0.377750 | 0.926268 | 0.879634 | 0.873932
3007 | 0.384219 | 0.296076 | 0.291921 | 0.746633 | 0.671675 | 0.540239
3008 | 0.292962 | 0.444937 | 0.501148 | 0.722494 | 0.819245 | 0.746859
3009 | 0.346599 | 0.332082 | 0.325648 | 0.848581 | 0.916182 | 0.856635
3010 | 0.389097 | 0.308665 | 0.403859 | 0.758035 | 0.692611 | 0.602829
3011 | 0.504442 | 0.526157 | 0.398183 | 0.558638 | 0.640652 | 0.203249
3012 | 0.190256 | 0.272696 | 0.233391 | 0.586209 | 0.261072 | 0.435702
3013 | 0.213008 | 0.281721 | 0.297992 | 0.124745 | 0.240864 | 0.393643
3014 | 0.454358 | 0.282960 | 0.589728 | 0.519044 | 0.274326 | 0.533039
3015 | 0.954602 | 0.264778 | 0.230094 | 0.968236 | 0.358988 | 0.375962
3016 | 0.179094 | 0.114966 | 0.175946 | 0.248254 | 0.280973 | 0.203806
3017 | 0.158390 | 0.202537 | 0.141344 | 0.521171 | 0.511426 | 0.545542
3018 | 0.383497 | 0.153562 | 0.435654 | 0.651517 | 0.724263 | 0.752715
3019 | 0.496079 | 0.633871 | 0.136957 | 0.772202 | 0.784794 | 0.856990
3020 | 0.487381 | 0.544299 | 0.482129 | 0.779332 | 0.615117 | 0.577161
3021 | 0.509940 | 0.472338 | 0.317635 | 0.766938 | 0.753387 | 0.639033
3022 | 0.515566 | 0.500820 | 0.499071 | 0.721891 | 0.548018 | 0.602382
3023 | 0.574803 | 0.536909 | 0.553192 | 0.725545 | 0.815058 | 0.755807
3024 | 0.599808 | 0.436622 | 0.423889 | 0.746236 | 0.707528 | 0.736682
3025 | 0.651575 | 0.449890 | 0.610269 | 0.703168 | 0.593811 | 0.610457
3026 | 0.348591 | 0.286410 | 0.345598 | 0.697501 | 0.737719 | 0.664367
3027 | 0.438083 | 0.549287 | 0.380929 | 0.753475 | 0.739900 | 0.663908
3028 | 0.205387 | 0.362895 | 0.514079 | 0.637594 | 0.794304 | 0.609323
3029 | 0.362456 | 0.472843 | 0.320742 | 0.658780 | 0.439284 | 0.604030
3030 | 0.572511 | 0.308665 | 0.235908 | 0.722811 | 0.692611 | 0.729828
3031 | 0.385640 | 0.312209 | 0.256099 | 0.716456 | 0.710775 | 0.764534
3032 | 0.547098 | 0.302073 | 0.476310 | 0.691813 | 0.741304 | 0.494199
3033 | 0.459394 | 0.516380 | 0.151778 | 0.423945 | 0.465462 | 0.430845
3034 | 0.348771 | 0.261638 | 0.392724 | 0.337397 | 0.439552 | 0.306487
3035 | 0.301147 | 0.414035 | 0.366775 | 0.642125 | 0.671030 | 0.655624
3036 | 0.616536 | 0.545820 | 0.718136 | 0.802007 | 0.745212 | 0.821342
3037 | 0.522867 | 0.656133 | 0.563138 | 0.580203 | 0.644999 | 0.675667
3038 | 0.239089 | 0.223422 | 0.213543 | 0.250943 | 0.093859 | 0.442895
3039 | 0.171449 | 0.255339 | 0.283668 | 0.497791 | 0.550834 | 0.643777
3040 | 0.829609 | 0.439241 | 0.708153 | 0.818345 | 0.685732 | 0.773558
3041 | 0.426659 | 0.458974 | 0.483096 | 0.692610 | 0.723766 | 0.708590
3042 | 0.562609 | 0.605761 | 0.521979 | 0.899212 | 0.766897 | 0.724837
3043 | 0.447494 | 0.695190 | 0.667899 | 0.762024 | 0.759841 | 0.877991
3044 | 0.454358 | 0.422659 | 0.508194 | 0.519044 | 0.583780 | 0.620408
3045 | 0.482598 | 0.592833 | 0.561173 | 0.763021 | 0.760692 | 0.797913
3046 | 0.644738 | 0.576459 | 0.563518 | 0.853646 | 0.771959 | 0.838092
3047 | 0.499133 | 0.482598 | 0.542271 | 0.788259 | 0.763021 | 0.816387
3048 | 0.644738 | 0.561173 | 0.511427 | 0.853646 | 0.797913 | 0.746637
3049 | 0.335916 | 0.188816 | 0.299801 | 0.726528 | 0.740325 | 0.692028
3050 | 0.133037 | 0.164340 | 0.079693 | 0.611689 | 0.649425 | 0.187843
3051 | 0.818946 | 0.671736 | 0.831349 | 0.945150 | 0.899225 | 0.939444
3052 | 0.704180 | 0.827755 | 0.797150 | 0.728732 | 0.604133 | 0.738437
3053 | 0.429436 | 0.465015 | 0.535151 | 0.772053 | 0.814855 | 0.779903
3054 | 0.308238 | 0.159537 | 0.230654 | 0.648489 | 0.577213 | 0.514214
3055 | 0.351339 | 0.264086 | 0.280507 | 0.591362 | 0.619900 | 0.532230
3056 | 0.315913 | 0.490333 | 0.274566 | 0.647987 | 0.686035 | 0.605350
3057 | 0.241488 | 0.377560 | 0.381879 | 0.543390 | 0.593998 | 0.613828
3058 | 0.762550 | 0.215745 | 0.405450 | 0.571969 | 0.264750 | 0.357440
3059 | 0.762550 | 0.199277 | 0.347149 | 0.571969 | 0.289184 | 0.296695
3060 | 0.654346 | 0.642337 | 0.507124 | 0.578783 | 0.533883 | 0.393130
3061 | 0.617475 | 0.235654 | 0.447410 | 0.365236 | 0.301458 | 0.478404
3062 | 0.367767 | 0.263109 | 0.351731 | 0.838272 | 0.808969 | 0.807327
3063 | 0.412840 | 0.413965 | 0.289124 | 0.716981 | 0.705965 | 0.703348
3064 | 0.609366 | 0.606752 | 0.512843 | 0.682157 | 0.631151 | 0.626000
3065 | 0.535824 | 0.649555 | 0.514210 | 0.752435 | 0.781192 | 0.696174
3066 | 0.362951 | 0.297126 | 0.329653 | 0.756872 | 0.681589 | 0.858451
3067 | 0.329079 | 0.649287 | 0.705720 | 0.875862 | 0.864220 | 0.867524
3068 | 0.819247 | 0.283060 | 0.257511 | 0.851585 | 0.870099 | 0.681281
3069 | 0.321277 | 0.326721 | 0.862828 | 0.773622 | 0.646205 | 0.698727
3070 | 0.276361 | 0.267427 | 0.203490 | 0.771377 | 0.891570 | 0.284817
3071 | 0.304282 | 0.275447 | 0.287194 | 0.850134 | 0.689604 | 0.643821
3072 | 0.275447 | 0.199024 | 0.494562 | 0.689604 | 0.717738 | 0.585288
3073 | 0.499133 | 0.415581 | 0.592833 | 0.788259 | 0.777410 | 0.760692
3074 | 0.542271 | 0.415581 | 0.514999 | 0.816387 | 0.777410 | 0.742629
3075 | 0.344612 | 0.419863 | 0.431583 | 0.494576 | 0.606427 | 0.646086
3076 | 0.550805 | 0.458590 | 0.540494 | 0.630845 | 0.558934 | 0.608273
3077 | 0.176967 | 0.203189 | 0.272255 | 0.502179 | 0.404022 | 0.607253
3078 | 0.387618 | 0.530726 | 0.411888 | 0.719228 | 0.647692 | 0.642524
3079 | 0.572549 | 0.268412 | 0.348355 | 0.539938 | 0.560029 | 0.552576
3080 | 0.458094 | 0.200464 | 0.211650 | 0.572961 | 0.409908 | 0.547788
3081 | 0.310225 | 0.159178 | 0.367762 | 0.923707 | 0.672814 | 0.608687
3082 | 0.241305 | 0.209643 | 0.174208 | 0.745738 | 0.318525 | 0.487328
3083 | 0.241305 | 0.202520 | 0.243203 | 0.745738 | 0.592087 | 0.545901
3084 | 0.187043 | 0.355479 | 0.202789 | 0.335673 | 0.362035 | 0.372269
3085 | 0.292515 | 0.143015 | 0.262886 | 0.554389 | 0.560012 | 0.654257
3086 | 0.292458 | 0.222456 | 0.192758 | 0.454254 | 0.404369 | 0.482709
3087 | 0.251808 | 0.364822 | 0.208597 | 0.629716 | 0.576979 | 0.669724
3088 | 0.483621 | 0.621259 | 0.440670 | 0.723131 | 0.755459 | 0.675413
3089 | 0.332996 | 0.260239 | 0.318932 | 0.795392 | 0.441796 | 0.533569
3090 | 0.298926 | 0.375089 | 0.199159 | 0.223385 | 0.260280 | 0.295464
3091 | 0.451706 | 0.560806 | 0.527797 | 0.341661 | 0.478221 | 0.572043
3092 | 0.669703 | 0.389360 | 0.557349 | 0.591066 | 0.522742 | 0.513886
3093 | 0.602659 | 0.646975 | 0.555686 | 0.654156 | 0.601177 | 0.594426
3094 | 0.127824 | 0.442363 | 0.320596 | 0.775670 | 0.567620 | 0.380500
3095 | 0.100062 | 0.127824 | 0.102098 | 0.393823 | 0.775670 | 0.626638
3096 | 0.526086 | 0.546190 | 0.585140 | 0.537096 | 0.584063 | 0.608987
3097 | 0.435753 | 0.487381 | 0.664486 | 0.823235 | 0.779332 | 0.657175
3098 | 0.264147 | 0.224680 | 0.048695 | 0.414208 | 0.454515 | 0.505817
3099 | 0.188102 | 0.204287 | 0.316276 | 0.744909 | 0.753419 | 0.705783
3100 | 0.521810 | 0.329767 | 0.574959 | 0.893884 | 0.767742 | 0.855902
3101 | 0.382899 | 0.347000 | 0.460051 | 0.577208 | 0.655957 | 0.613878
3102 | 0.179038 | 0.257615 | 0.286749 | 0.593939 | 0.646369 | 0.489085
3103 | 0.148330 | 0.172142 | 0.207920 | 0.536220 | 0.568964 | 0.416248
3104 | 0.239293 | 0.438729 | 0.403485 | 0.849113 | 0.960491 | 0.853628
3105 | 0.354520 | 0.247676 | 0.247676 | 0.865007 | 0.836270 | 0.836270
3106 | 0.347310 | 0.151303 | 0.265330 | 0.359909 | 0.256443 | 0.320576
3107 | 0.512369 | 0.488592 | 0.282015 | 0.825928 | 0.722580 | 0.708713
3108 | 0.255611 | 0.422995 | 0.483154 | 0.845484 | 0.959862 | 0.850086
3109 | 0.311468 | 0.169956 | 0.376682 | 0.132540 | 0.115870 | 0.161642
3110 | 0.439327 | 0.452122 | 0.140915 | 0.726348 | 0.732135 | 0.650744
3111 | 0.330958 | 0.283878 | 0.221222 | 0.573457 | 0.535995 | 0.372770
3112 | 0.690747 | 0.555580 | 0.733475 | 0.769355 | 0.737895 | 0.686532
3113 | 0.160777 | 0.282205 | 0.277058 | 0.974486 | 0.682167 | 0.707034
3114 | 0.200942 | 0.621167 | 0.311472 | 0.516333 | 0.661847 | 0.543962
3115 | 0.129047 | 0.103213 | 0.181553 | 0.327237 | 0.532882 | 0.298885
3116 | 0.177813 | 0.301301 | 0.262876 | 0.145114 | 0.512366 | 0.260658
3117 | 0.335425 | 0.678716 | 0.369749 | 0.682574 | 0.965673 | 0.621591
3118 | 0.558298 | 0.170713 | 0.199204 | 0.867594 | 0.436621 | 0.560883
3119 | 0.066799 | 0.120442 | 0.164447 | 0.540950 | 0.438699 | 0.611709
3120 | 0.265799 | 0.405807 | 0.190558 | 0.888970 | 0.718521 | 0.876219
3121 | 0.243373 | 0.667378 | 0.484577 | 0.382085 | 0.709197 | 0.635319
3122 | 0.419284 | 0.117112 | 0.100459 | 0.364012 | 0.309952 | 0.203673
3123 | 0.639974 | 0.343902 | 0.511527 | 0.692796 | 0.570110 | 0.753643
3124 | 0.268856 | 0.269280 | 0.211165 | 0.626160 | 0.674598 | 0.491909
3125 | 0.674304 | 0.716517 | 0.688447 | 0.567488 | 0.636590 | 0.617532
3126 | 0.310346 | 0.663113 | 0.684704 | 0.731334 | 0.810315 | 0.835391
3127 | 0.228356 | 0.546352 | 0.244007 | 0.623517 | 0.723643 | 0.541518
3128 | 0.964010 | 0.272876 | 0.425265 | 0.839012 | 0.234219 | 0.390194
3129 | 0.712269 | 0.729843 | 0.491461 | 0.696357 | 0.713347 | 0.614364
3130 | 0.229913 | 0.242957 | 0.403883 | 0.711638 | 0.673480 | 0.568127
3131 | 0.280326 | 0.364204 | 0.445297 | 0.616095 | 0.605120 | 0.555690
3132 | 0.350092 | 0.320230 | 0.231613 | 0.431094 | 0.374428 | 0.398013
3133 | 0.399991 | 0.296875 | 0.143030 | 0.456426 | 0.378841 | 0.266443
3134 | 0.427097 | 0.393548 | 0.463629 | 0.947047 | 0.910243 | 0.899896
3135 | 0.380978 | 0.517364 | 0.302877 | 0.749701 | 0.728181 | 0.650730
3136 | 0.289285 | 0.190395 | 0.476806 | 0.734295 | 0.738716 | 0.634755
3137 | 0.685985 | 0.531611 | 0.646412 | 0.724991 | 0.699249 | 0.693512
3138 | 0.237617 | 0.435001 | 0.390681 | 0.637163 | 0.681162 | 0.682641
3139 | 0.305730 | 0.193601 | 0.369310 | 0.678335 | 0.178170 | 0.490603
3140 | 0.337281 | 0.389982 | 0.351138 | 0.714863 | 0.768612 | 0.882388
3141 | 0.377191 | 0.314044 | 0.358524 | 0.808275 | 0.885034 | 0.633650
3142 | 0.137232 | 0.355239 | 0.159478 | 0.602049 | 0.654514 | 0.591021
3143 | 0.257068 | 0.187985 | 0.313585 | 0.702696 | 0.785783 | 0.716344
3144 | 0.257954 | 0.339069 | 0.229964 | 0.908723 | 0.906682 | 0.845694
3145 | 0.487571 | 0.300889 | 0.479434 | 0.823487 | 0.528517 | 0.565249
3146 | 0.327822 | 0.580648 | 0.168898 | 0.860447 | 0.801259 | 0.489859
3147 | 0.507723 | 0.420015 | 0.212886 | 0.840804 | 0.613932 | 0.668886
3148 | 0.562691 | 0.270344 | 0.551919 | 0.697382 | 0.315194 | 0.672005
3149 | 0.125850 | 0.465311 | 0.179051 | 0.658708 | 0.259825 | 0.360744
3150 | 0.427114 | 0.347176 | 0.366717 | 0.496552 | 0.274383 | 0.392709
3151 | 0.770635 | 0.668374 | 0.447959 | 0.691696 | 0.474460 | 0.498335
3152 | 0.577821 | 0.751384 | 0.620791 | 0.528909 | 0.611998 | 0.573967
3153 | 0.209295 | 0.350044 | 0.242258 | 0.860418 | 0.806893 | 0.795036
3154 | 0.228871 | 0.192928 | 0.255481 | 0.674314 | 0.650666 | 0.532838
3155 | 0.569211 | 0.247877 | 0.336344 | 0.743710 | 0.734668 | 0.664736
3156 | 0.204408 | 0.228596 | 0.363214 | 0.561044 | 0.616520 | 0.296968
3157 | 0.722178 | 0.702091 | 0.566840 | 0.860716 | 0.737845 | 0.788308
3158 | 0.501714 | 0.805264 | 0.654866 | 0.762392 | 0.821425 | 0.669707
3159 | 0.417877 | 0.518415 | 0.475777 | 0.611156 | 0.552232 | 0.546726
3160 | 0.176488 | 0.137326 | 0.184794 | 0.620487 | 0.384511 | 0.566329
3161 | 0.136724 | 0.475156 | 0.360723 | 0.532453 | 0.577483 | 0.667637
3162 | 0.362914 | 0.306675 | 0.426884 | 0.592248 | 0.697019 | 0.729394
3163 | 0.291598 | 0.487177 | 0.752258 | 0.553524 | 0.596449 | 0.769099
3164 | 0.627023 | 0.672231 | 0.513734 | 0.821868 | 0.700477 | 0.671757
3165 | 0.421677 | 0.709241 | 0.418663 | 0.753766 | 0.826091 | 0.702924
3166 | 0.246695 | 0.215215 | 0.317290 | 0.676527 | 0.885651 | 0.814903
3167 | 0.278135 | 0.406794 | 0.433917 | 0.256961 | 0.551801 | 0.493366
3168 | 0.217470 | 0.381664 | 0.498827 | 0.779352 | 0.676285 | 0.803862
3169 | 0.228825 | 0.286342 | 0.270647 | 0.695314 | 0.592836 | 0.621063
3170 | 0.379141 | 0.299539 | 0.391966 | 0.566569 | 0.481428 | 0.827587
3171 | 0.461688 | 0.556319 | 0.592120 | 0.708174 | 0.854242 | 0.952430
3172 | 0.459575 | 0.592120 | 0.736706 | 0.735125 | 0.952430 | 0.832547
3173 | 0.556319 | 0.543131 | 0.607448 | 0.854242 | 0.978957 | 0.805396
3174 | 0.719490 | 0.543131 | 0.704872 | 0.753836 | 0.978957 | 0.795948
3175 | 0.411549 | 0.460309 | 0.491360 | 0.788719 | 0.779380 | 0.778072
3176 | 0.250954 | 0.312197 | 0.406968 | 0.774677 | 0.747799 | 0.708886
3177 | 0.403007 | 0.491360 | 0.569722 | 0.851201 | 0.778072 | 0.827157
3178 | 0.675073 | 0.434880 | 0.392607 | 0.639789 | 0.529378 | 0.565050
3179 | 0.370477 | 0.317734 | 0.309299 | 0.760832 | 0.530252 | 0.529048
3180 | 0.686433 | 0.655133 | 0.636046 | 0.581309 | 0.576233 | 0.413844
3181 | 0.879876 | 0.774552 | 0.594224 | 0.991129 | 0.970465 | 0.839676
3182 | 0.285682 | 0.218828 | 0.199626 | 0.599539 | 0.158172 | 0.628580
3183 | 0.667209 | 0.849569 | 0.287261 | 0.695950 | 0.868441 | 0.281280
3184 | 0.177111 | 0.289296 | 0.279985 | 0.216377 | 0.504601 | 0.470834
3185 | 0.636044 | 0.585448 | 0.658529 | 0.779943 | 0.785431 | 0.764823
3186 | 0.513600 | 0.868177 | 0.838509 | 0.745835 | 0.878812 | 0.775682
3187 | 0.519099 | 0.404782 | 0.454664 | 0.655829 | 0.663682 | 0.743552
3188 | 0.331033 | 0.403047 | 0.215215 | 0.650805 | 0.879471 | 0.885651
3189 | 0.516720 | 0.456386 | 0.466478 | 0.675525 | 0.554902 | 0.552850
3190 | 0.539189 | 0.430941 | 0.507189 | 0.693297 | 0.726494 | 0.691468
3191 | 0.366687 | 0.434078 | 0.313449 | 0.807985 | 0.774227 | 0.636039
3192 | 0.673449 | 0.718563 | 0.749409 | 0.777554 | 0.863454 | 0.828435
3193 | 0.456390 | 0.439331 | 0.512291 | 0.804198 | 0.752734 | 0.799296
3194 | 0.216148 | 0.272257 | 0.185220 | 0.600001 | 0.619466 | 0.606418
3195 | 0.265669 | 0.308090 | 0.411348 | 0.818371 | 0.805054 | 0.800106
3196 | 0.494633 | 0.308090 | 0.330469 | 0.671574 | 0.805054 | 0.684660
3197 | 0.789375 | 0.397180 | 0.359698 | 0.759890 | 0.766476 | 0.675466
3198 | 0.192731 | 0.269144 | 0.238277 | 0.432315 | 0.583615 | 0.440850
3199 | 0.412243 | 0.518615 | 0.642083 | 0.790703 | 0.661724 | 0.751477
3200 | 0.484859 | 0.438199 | 0.635267 | 0.670939 | 0.391355 | 0.994367
3201 | 0.375036 | 0.548327 | 0.342449 | 0.789372 | 0.718460 | 0.590364
3202 | 0.659261 | 0.776847 | 0.472073 | 0.634931 | 0.749699 | 0.555673
3203 | 0.708590 | 0.600010 | 0.610269 | 0.674732 | 0.585667 | 0.610457
3204 | 0.641598 | 0.327423 | 0.817054 | 0.811276 | 0.706028 | 0.762741
3205 | 0.272076 | 0.525555 | 0.201291 | 0.559161 | 0.719048 | 0.262609
3206 | 0.566126 | 0.715727 | 0.274016 | 0.601286 | 0.563097 | 0.572150
3207 | 0.274016 | 0.338217 | 0.343995 | 0.572150 | 0.485262 | 0.588384
3208 | 0.202437 | 0.360306 | 0.423070 | 0.434912 | 0.454190 | 0.572502
3209 | 0.462420 | 0.518557 | 0.343995 | 0.596265 | 0.506545 | 0.588384
3210 | 0.496246 | 0.853246 | 0.583333 | 0.544021 | 0.736127 | 0.434577
3211 | 0.210799 | 0.428389 | 0.429823 | 0.279441 | 0.495631 | 0.226792
3212 | 0.178039 | 0.194267 | 0.191322 | 0.758683 | 0.692441 | 0.649921
3213 | 0.151687 | 0.392869 | 0.291840 | 0.214205 | 0.444687 | 0.777996
3214 | 0.444906 | 0.858939 | 0.707068 | 0.547445 | 0.926804 | 0.514313
3215 | 0.202796 | 0.152010 | 0.220252 | 0.119457 | 0.264453 | 0.278605
3216 | 0.268584 | 0.226717 | 0.211185 | 0.539496 | 0.460382 | 0.518570
3217 | 0.188918 | 0.416510 | 0.337885 | 0.528646 | 0.776404 | 0.471518
3218 | 0.561183 | 0.304808 | 0.629754 | 0.906425 | 0.830551 | 0.834871
3219 | 0.535824 | 0.719784 | 0.679169 | 0.752435 | 0.770255 | 0.740377
3220 | 0.416189 | 0.526673 | 0.253719 | 0.681159 | 0.682475 | 0.518814
3221 | 0.501804 | 0.745010 | 0.326905 | 0.977882 | 0.987777 | 0.984095
3222 | 0.168072 | 0.136446 | 0.165675 | 0.702553 | 0.630802 | 0.572465
3223 | 0.255479 | 0.352377 | 0.287669 | 0.569919 | 0.635026 | 0.636192
3224 | 0.312664 | 0.299207 | 0.218127 | 0.679500 | 0.644115 | 0.565972
3225 | 0.520683 | 0.468518 | 0.210772 | 0.908990 | 0.836446 | 0.747029
3226 | 0.528317 | 0.305427 | 0.389757 | 0.587023 | 0.439336 | 0.531714
3227 | 0.323817 | 0.428138 | 0.430970 | 0.414975 | 0.381669 | 0.564380
3228 | 0.392660 | 0.182051 | 0.329102 | 0.542943 | 0.302747 | 0.466051
3229 | 0.263495 | 0.334615 | 0.283981 | 0.705038 | 0.674557 | 0.601799
3230 | 0.245232 | 0.309672 | 0.574521 | 0.573312 | 0.631420 | 0.616195
3231 | 0.174295 | 0.216109 | 0.355929 | 0.804873 | 0.795790 | 0.704030
3232 | 0.334176 | 0.471196 | 0.604819 | 0.724883 | 0.716068 | 0.755025
3233 | 0.583423 | 0.437504 | 0.475893 | 0.785386 | 0.629357 | 0.785048
3234 | 0.329271 | 0.342486 | 0.481028 | 0.803284 | 0.831183 | 0.769420
3235 | 0.572696 | 0.310944 | 0.252422 | 0.521708 | 0.352009 | 0.474173
3236 | 0.214371 | 0.194526 | 0.188954 | 0.960730 | 0.714487 | 0.667890
3237 | 0.622119 | 0.221523 | 0.390249 | 0.658960 | 0.751870 | 0.676906
3238 | 0.219647 | 0.237143 | 0.340021 | 0.706417 | 0.518808 | 0.753077
3239 | 0.145441 | 0.087064 | 0.421901 | 0.574354 | 0.561288 | 0.472301
3240 | 0.437722 | 0.371338 | 0.578296 | 0.945629 | 0.648994 | 0.971519
3241 | 0.470630 | 0.321354 | 0.244208 | 0.942039 | 0.885692 | 0.929909
3242 | 0.265949 | 0.251328 | 0.380631 | 0.597605 | 0.635970 | 0.641448
